scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose,Whisker,Whisker
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,part3,img0102.png,1174.0039508340653,321.0093942054434,558.3059701492539,264.11738366988584,1072.862598770852,537.1990342405619,1082.9767339771734,592.8267778753293,818.7449517120285,575.127041264267,820.0092186128186,628.226251097454,1003.3279192273928,830.5089552238807,,
labeled-data,part3,img0240.png,1160.0970149253735,328.59499561018436,544.3990342405621,275.4957857769973,1067.8055311676912,530.8776997366111,1075.3911325724323,586.5054433713784,818.7449517120285,566.2771729587357,820.0092186128186,615.5835820895522,994.4780509218617,814.0734855136085,,
labeled-data,part3,img0288.png,1161.3612818261638,324.8021949078138,545.6633011413523,280.552853380158,1066.5412642669012,533.4062335381914,1072.862598770852,591.5625109745391,817.4806848112382,575.127041264267,822.5377524143989,625.6977172958736,995.7423178226518,839.3588235294119,,
labeled-data,part3,img0356.png,1158.8327480245835,319.74512730465324,555.7774363476735,279.28858647936784,1066.5412642669012,534.6705004389815,1074.1268656716422,594.0910447761195,814.9521510096579,577.6555750658473,818.7449517120285,629.4905179982441,999.5351185250224,821.6590869183494,,
labeled-data,part3,img0441.png,1161.3612818261636,321.0093942054434,557.0417032484638,272.96725197541696,1071.5983318700619,538.4633011413521,1077.9196663740126,599.1481123792801,820.0092186128186,583.9769095697981,820.0092186128186,625.6977172958736,1000.7993854258125,807.7521510096576,,
labeled-data,part3,img0539.png,1155.0399473222128,315.9523266022827,541.8705004389817,288.13845478489907,1065.276997366111,539.7275680421423,1071.5983318700619,596.6195785776997,816.2164179104482,585.2411764705882,814.9521510096579,626.9619841966638,999.5351185250224,838.0945566286216,,
labeled-data,part3,img0679.png,1143.6615452151013,326.066461808604,540.6062335381916,271.7029850746269,1045.0487269534683,554.8987708516242,1050.105794556629,605.469446883231,792.195346795435,580.1841088674275,798.5166812993857,629.4905179982441,964.1356453028977,844.4158911325725,,
labeled-data,part3,img0845.png,1143.6615452151013,345.0304653204565,541.8705004389817,219.86804214223002,1007.1207199297633,552.3702370500439,1008.3849868305535,611.7907813871818,754.2673397717299,562.4843722563653,758.0601404741003,607.9979806848113,897.1294995610187,846.9444249341528,,
labeled-data,part3,img0995.png,1105.7335381913963,351.3517998244074,481.1856892010538,240.0963125548726,962.8713784021074,561.2201053555751,965.3999122036878,610.5265144863916,706.2251975417037,553.6345039508341,711.2822651448641,595.3553116769097,826.3305531167694,833.037489025461,,
labeled-data,part3,img1063.png,1090.5623353819144,343.76619841966635,506.4710272168572,198.37550482879715,943.9073748902549,568.8057067603161,942.6431079894649,625.6977172958736,689.7897278314313,551.1059701492537,687.2611940298509,599.1481123792801,803.5737489025464,850.7372256365234,,
labeled-data,part3,img1075.png,1098.1479367866552,345.0304653204565,515.3208955223884,192.05417032484638,941.3788410886746,567.5414398595259,941.3788410886746,624.4334503950835,684.7326602282708,548.5774363476734,684.7326602282708,600.4123792800702,799.780948200176,852.0014925373134,,
labeled-data,part3,img1103.png,1095.619402985075,323.53792800702365,487.50702370500466,205.9611062335382,,,,,,,,,803.5737489025464,858.3228270412644,,
labeled-data,part3,img1144.png,1117.1119402985078,323.53792800702365,521.6422300263391,188.26136962247574,950.2287093942059,561.2201053555751,940.1145741878845,621.9049165935031,693.5825285338019,556.1630377524144,691.0539947322216,597.8838454784899,803.5737489025464,848.208691834943,,
labeled-data,part3,img1181.png,1149.982879719052,321.0093942054434,,,948.9644424934156,565.0129060579455,941.3788410886746,624.4334503950835,691.0539947322216,549.8417032484635,688.5254609306412,604.2051799824408,801.0452151009661,850.7372256365234,,
labeled-data,part3,img1230.png,1157.5684811237932,314.68805970149253,508.9995610184374,198.37550482879715,942.6431079894649,561.2201053555751,933.7932396839337,628.226251097454,693.5825285338019,549.8417032484635,688.5254609306412,604.2051799824408,798.5166812993857,849.4729587357332,,
labeled-data,part3,img1257.png,1156.304214223003,293.19552238805966,,,950.2287093942059,570.0699736611062,942.6431079894649,620.6406496927129,,,,,822.5377524143989,844.4158911325725,,
labeled-data,part3,img1366.png,1160.0970149253735,294.45978928884983,,,962.8713784021074,563.7486391571555,956.5500438981567,616.8478489903424,,,,,831.38762071993,840.623090430202,,
labeled-data,part3,img1394.png,1157.5684811237932,299.51685689201054,,,956.5500438981567,563.7486391571555,959.078577699737,613.0550482879719,,,,,831.38762071993,838.0945566286216,,
labeled-data,part3,img1404.png,1158.8327480245835,293.19552238805966,,,964.1356453028977,559.955838454785,959.078577699737,614.3193151887621,,,,,831.38762071993,834.3017559262512,,
labeled-data,part3,img1538.png,1170.211150131695,294.45978928884983,517.8494293239687,213.54670763827926,974.2497805092189,566.2771729587357,969.1927129060582,609.2622475856015,712.5465320456544,566.2771729587357,711.2822651448641,599.1481123792801,850.3516242317826,836.8302897278315,,
labeled-data,part3,img1653.png,1161.3612818261638,317.2165935030729,502.67822651448665,204.6968393327479,943.9073748902549,559.955838454785,940.1145741878845,619.3763827919228,687.2611940298509,551.1059701492537,689.7897278314313,596.6195785776997,797.2524143985956,848.208691834943,,
labeled-data,part3,img1689.png,1181.5895522388064,300.7811237928007,508.9995610184374,205.9611062335382,948.9644424934156,562.4843722563653,946.4359086918353,620.6406496927129,697.3753292361723,548.5774363476734,698.6395961369626,595.3553116769097,804.8380158033367,833.037489025461,,
labeled-data,part3,img1739.png,1234.6887620719933,266.6459174714662,562.0987708516245,246.4176470588235,1060.2199297629504,529.613432835821,1058.9556628621601,589.0339771729588,806.1022827041268,571.3342405618964,812.4236172080775,623.1691834942933,984.3639157155403,822.9233538191397,,
labeled-data,part3,img1781.png,1228.3674275680426,264.11738366988584,559.5702370500442,243.88911325724325,1055.1628621597897,534.6705004389815,1060.2199297629504,589.0339771729588,792.195346795435,578.9198419666375,807.3665496049168,626.9619841966638,976.7783143107993,844.4158911325725,,
labeled-data,part3,img1808.png,1216.989025460931,321.0093942054434,502.67822651448665,264.11738366988584,957.8143107989467,561.2201053555751,961.6071115013174,607.9979806848113,707.4894644424937,551.1059701492537,713.8107989464445,600.4123792800702,822.5377524143989,844.4158911325725,,
