scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M3,img065.png,1212.3087370636024,61.43031081732556,407.38016058617615,91.38760224410498,754.4512329101562,332.73101806640625,761.0758666992188,377.3112487792969,479.994873046875,323.5488586425781,467.758544921875,356.6702575683594,513.7440185546875,600.2447509765625
labeled-data,M3,img076.png,1214.1689253564582,90.62130659868672,406.58311622984667,96.87597807515499,750.658935546875,333.02947998046875,761.0224609375,373.6985168457031,500.33195495004384,317.7228302013975,476.6949692523819,346.4095886735381,498.20392919889315,593.025762874536
labeled-data,M3,img103.png,1238.5786696131427,110.64655836389761,406.1816880071904,93.11084364642556,755.8853149414062,327.792724609375,761.6935424804688,377.60919189453125,475.7871048640838,317.0832443267359,468.0259704589844,356.01995849609375,503.1790634714284,583.2472204781316
labeled-data,M3,img125.png,1163.846609390077,40.08486404539167,442.8963808773076,42.21972214775724,751.0263671875,326.05511474609375,763.9699096679688,380.2561950683594,480.1174011230469,324.75830078125,468.79107666015625,356.4481201171875,506.6284792683839,605.8454544494152
labeled-data,M3,img177.png,1185.3470320531244,49.83310088991129,448.3839295130853,61.247308345401734,752.8724365234375,326.8495788574219,759.00439453125,376.5730895996094,481.67193603515625,325.3349304199219,469.2973327636719,356.8650207519531,507.5896911621094,596.8357543945312
labeled-data,M3,img210.png,1214.3384199853645,64.04207076545504,444.7071182797965,42.5275406106191,750.3656616210938,329.6811218261719,757.77880859375,379.2601013183594,477.2461853027344,324.5670166015625,468.4002380371094,356.41815185546875,496.42863336231767,612.6427078577666
labeled-data,M3,img267.png,1202.4291366078248,57.0301300397457,438.8318482166615,71.60772017771433,749.7523803710938,326.76239013671875,759.9674682617188,380.21527099609375,482.406982421875,323.0899963378906,473.7701370906462,357.50719757741274,484.59693762535136,614.107755968547
labeled-data,M3,img286.png,1167.622894178914,30.27693863275681,460.7488831071317,60.978276079443276,756.9558242719711,327.32108833909695,759.22412109375,369.2392272949219,484.6297333400823,318.5167892510152,474.1380570125213,363.6814697289668,501.56525732389315,609.1618483938062
labeled-data,M3,img294.png,1185.9601301976559,35.5860145592892,471.0790405754305,44.742851278362195,745.2071426986677,346.2537536200334,752.0912108701784,370.1421050965282,475.6646423339844,330.7100524902344,474.70404052734375,346.0130615234375,471.56521917992603,578.6917799580934
labeled-data,M3,img299.png,1185.4675764867181,25.347905736009807,488.9007736644847,18.139483670228174,767.8902130066842,334.7132766717623,762.814453125,358.9809265136719,480.17518469566386,331.1556091308594,468.7419128417969,353.5897216796875,485.8724671011243,615.3864401358446
labeled-data,M3,img320.png,1197.9185423650604,47.18962936341245,471.1835465120701,50.64858093081398,769.6935180615978,344.2225906317973,770.8383178710938,363.9839782714844,479.64505469198315,323.3069763183594,465.1587219238281,353.7943420410156,463.7768386882897,602.672181643355
labeled-data,M3,img324.png,1191.7631682207548,37.43125686825829,479.8107010506814,41.213591766958416,748.31982421875,336.8727722167969,752.1094817454039,374.7343902527782,482.28155517578125,321.8127136230469,467.4150695800781,355.7271728515625,511.83518828564286,593.3281997121654
labeled-data,M3,img325.png,1192.0156096270048,35.00378494503116,480.09372107021255,41.37689895689982,748.9509887695312,329.2180480957031,753.7686614329039,361.4856735187416,489.0035721444314,326.33247985960054,481.6878433197485,361.17801665959223,505.1142730652782,562.9291686530851
labeled-data,M3,img350.png,1185.8149596663056,26.238867218756468,432.96901557626217,62.54844893928316,750.4981689453125,321.7248229980469,760.4107055664062,373.67340087890625,483.0978088378906,321.67645263671875,465.1287841796875,354.1702575683594,484.8988357682194,589.2605392942933
labeled-data,M3,img359.png,1182.5266386821436,44.69674301147461,423.89276435796336,72.87622985118537,751.6054275506685,331.36314697025193,759.1380004882812,372.7998046875,471.86124274310276,347.24040221566884,465.40045166015625,375.59585112984416,509.10055999094664,577.9851653535802
labeled-data,M3,img408.png,1182.5456816508934,27.508039860164445,421.7093338776073,77.87295073621362,744.9061492931942,333.8377761810765,763.9915771484375,373.5861511230469,466.3323136067225,322.7785949707031,461.12135779858005,360.4251541179772,506.498463499449,642.5994429898832
labeled-data,M3,img428.png,1200.7291701110414,39.41841735960065,407.37242287047167,80.00824355177474,761.9880950891668,322.00799560546875,769.2872924804688,365.35565185546875,474.3599808406463,319.3217575079253,467.9171142578125,346.5495300292969,505.1988159107558,607.5878600352917
labeled-data,M3,img479.png,1184.723782236831,29.798594669133763,430.5446594983627,68.11389922494618,758.2977279645054,324.3243606561372,764.560302734375,364.8942565917969,484.3064713167575,347.7271881043407,481.25086676173163,357.3896408111109,469.18885657066375,636.9653540098295
labeled-data,M3,img490.png,1183.6311308696436,39.58440246702253,427.05605323675667,51.038484953030775,768.0152145343666,327.32933502137155,771.7857055664062,373.78271484375,483.2401062660892,327.6600540155122,469.28955078125,349.7994689941406,507.65085295969664,600.0450972939711
labeled-data,M3,img497.png,1200.7815382751037,54.42718429325009,439.56823737681776,38.77318039060651,764.6573455774483,329.6571334820834,764.4323120117188,376.1795654296875,484.581190555039,325.2374465936372,467.5523681640625,354.2503662109375,506.44111028839853,578.7009841263763
labeled-data,M3,img529.png,1204.5813826342533,54.8058120703497,426.2242661273819,33.78517990352748,750.8823852539062,324.82373046875,758.962158203125,378.73065185546875,482.05950927734375,322.71533203125,468.5633239746094,356.07781982421875,510.57232054942773,620.6722899765497
labeled-data,M3,img535.png,1241.7283904512365,92.67007906396975,391.6373185039611,43.40530776977539,747.6016235351562,318.93365478515625,763.6017456054688,376.8788146972656,474.49005126953125,318.57916259765625,474.9684357542994,365.3496887904289,506.56781005859375,590.6026611328125
labeled-data,M3,img542.png,1224.3231184692884,96.36083677936949,431.11004798653124,56.29008483586176,751.3636474609375,325.4486083984375,758.3084106445312,381.7212829589844,487.91458441430103,321.98912658811616,468.6073303222656,357.6173400878906,525.252655065362,616.9161589355971
labeled-data,M3,img550.png,1211.0942595245397,73.32294234508186,428.0596741468003,75.0503066938461,751.2925415039062,324.77484130859375,756.0224609375,380.9766845703125,482.05706787109375,323.7517395019531,468.149658203125,356.1793212890625,497.3744812011719,605.2508544921875
labeled-data,M3,img592.png,1234.6060347266498,144.46210172096107,440.8661362253346,22.355094936716796,751.8533325195312,323.9304504394531,758.91015625,383.66656494140625,483.0865478515625,323.0571594238281,470.0275573730469,356.4972839355469,495.74479986239174,604.7903486770675
