scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M6,img001.png,1337.9959716316007,17.702621526080293,652.3485107421875,14.78995132446289,1132.93701171875,289.33453369140625,1156.1671142578125,323.6590270996094,890.0401611328125,289.36297607421875,872.5189819335938,313.11822509765625,1013.2769775390625,581.4528198242188
labeled-data,M6,img052.png,1333.7298186787013,22.007074039526515,638.7330932617188,16.382123947143555,1135.4586181640625,288.0732727050781,1152.9735107421875,321.7365417480469,895.7193603515625,283.7727355957031,877.0551147460938,317.4416809082031,997.4566040039062,581.4901123046875
labeled-data,M6,img091.png,1311.3853759765625,20.28618049621582,627.0308227539062,17.997758865356445,1137.21435546875,287.1648254394531,1155.095458984375,326.1560363769531,893.4352416992188,274.9468078613281,880.2586669921875,321.9068603515625,1025.2965087890625,585.6382446289062
labeled-data,M6,img107.png,1317.5057418396473,16.851913518267793,604.7404174804688,16.52578353881836,1137.232177734375,287.3885498046875,1153.20361328125,324.88800048828125,896.3507690429688,279.70465087890625,876.0587768554688,322.9320983886719,1004.39794921875,584.2071533203125
labeled-data,M6,img125.png,1346.4949935414186,21.69661871726089,623.6464233398438,5.854924201965332,1136.4383544921875,287.5533142089844,1152.3736572265625,324.80682373046875,897.6913452148438,284.6074523925781,875.3658447265625,326.23651123046875,1011.231201171875,591.85009765625
labeled-data,M6,img134.png,1332.6180434717828,35.17613836697478,638.0217895507812,36.995338439941406,1138.5465087890625,285.6085510253906,1152.543212890625,325.17010498046875,898.0048217773438,285.3359680175781,876.9703369140625,324.4421081542969,1010.2352905273438,582.5508422851562
labeled-data,M6,img146.png,1342.0633132447692,35.19182440213103,667.8004760742188,6.3632330894470215,1138.01953125,284.0277404785156,1153.5263671875,322.8453369140625,898.6033935546875,284.3553161621094,876.3192749023438,322.7340087890625,1011.1324462890625,579.478759765625
labeled-data,M6,img149.png,1345.465635511045,16.355575749854097,658.48291015625,11.190766334533691,1142.475830078125,280.6588439941406,1151.58935546875,322.102294921875,899.1000366210938,284.14031982421875,876.7446899414062,323.13043212890625,1008.579345703125,578.6759643554688
labeled-data,M6,img163.png,1344.7733565809322,20.698306338128987,646.458720566854,33.28545722240119,1143.116455078125,280.6245422363281,1157.1094970703125,323.82037353515625,894.7841796875,279.3897399902344,872.957275390625,320.3996887207031,1021.8605346679688,573.156494140625
labeled-data,M6,img168.png,1342.903889416644,20.65981451804214,654.4614868164062,6.357909202575684,1140.3023681640625,281.0928649902344,1155.716796875,324.8006286621094,895.4834594726562,280.1508483886719,875.2719116210938,322.8304748535156,1024.3115234375,565.58251953125
labeled-data,M6,img187.png,1345.6983823976514,12.64161929964007,665.0382690429688,27.043684005737305,1143.4107666015625,280.2418212890625,1158.9619140625,321.93646240234375,896.3071899414062,280.2105712890625,873.60107421875,322.9241943359375,1017.8254623683574,583.0287094386698
labeled-data,M6,img203.png,1335.9972913936322,22.963146015375514,648.4760131835938,18.82806396484375,1137.3660888671875,286.16778564453125,1154.7982177734375,325.6141357421875,895.3046875,283.9034118652344,873.2553100585938,324.31475830078125,1010.4022216796875,580.7111206054688
labeled-data,M6,img217.png,1323.6727705232151,20.618482969388197,644.952880859375,16.436737060546875,1136.6739501953125,285.2355041503906,1154.132568359375,327.6188659667969,896.0394287109375,282.5522766113281,875.81103515625,326.94580078125,1013.1155395507812,581.4808349609375
labeled-data,M6,img220.png,1330.254923963745,21.502088992538575,647.4395751953125,21.601037979125977,1136.478515625,286.4107971191406,1154.613037109375,327.0714416503906,896.365966796875,281.6622619628906,877.165283203125,327.557861328125,1007.1661987304688,580.4102783203125
labeled-data,M6,img227.png,1326.6111693903158,19.715101687851075,657.082275390625,26.479427337646484,1138.905517578125,284.9552307128906,1154.2232666015625,326.836669921875,896.3642578125,280.1175537109375,875.9175415039062,327.7535095214844,1016.2976684570312,581.1694946289062
labeled-data,M6,img248.png,1349.293292185837,21.51827399069839,656.7073762657346,40.16215895704818,1135.722900390625,286.2491149902344,1154.685546875,324.010498046875,896.662841796875,283.4362487792969,876.8897705078125,328.84271240234375,1004.4381103515625,579.5172119140625
labeled-data,M6,img252.png,1351.711585947443,31.01505743555981,663.9371506897401,26.345298830203774,1136.4718017578125,296.41362304447057,1155.4915771484375,326.8986511230469,897.8104248046875,283.0926513671875,875.9835205078125,328.8983154296875,1010.5591430664062,583.5222778320312
labeled-data,M6,img354.png,1335.7054870148643,25.55059057825065,662.4188232421875,11.466304779052734,1136.11181640625,288.1340026855469,1156.436279296875,325.9471130371094,898.9125366210938,287.1183776855469,877.993408203125,326.84869384765625,1021.8761596679688,580.823486328125
labeled-data,M6,img447.png,1358.6662978615054,42.60306707550785,669.0994873046875,17.177160263061523,1136.945556640625,290.2949523925781,1157.36865234375,330.79742431640625,903.7622680664062,286.1937255859375,881.857421875,325.9225158691406,1016.90673828125,589.5803833007812
labeled-data,M6,img459.png,1355.4555221034675,33.15063635341562,649.5538285209398,35.75589308018118,1134.47607421875,286.09613037109375,1153.8629150390625,325.72540283203125,896.3775634765625,284.5135803222656,874.4647827148438,326.85003662109375,1014.6327514648438,589.9107055664062
labeled-data,M6,img460.png,1347.9438033534673,24.287234560785237,654.2478637695312,5.883624076843262,1130.3499755859375,286.9478759765625,1152.64794921875,324.8645324707031,893.0437622070312,281.907470703125,872.927734375,326.5723876953125,1010.2984008789062,589.7365112304688
labeled-data,M6,img480.png,1340.6031508936578,38.36204992522994,671.4599609375,24.093690872192383,1139.583984375,285.5013427734375,1157.3826904296875,330.12066650390625,900.2901611328125,278.1723937988281,880.444091796875,324.512451171875,1010.52734375,583.29638671875
labeled-data,M6,img511.png,1375.0367385329291,28.64817511134106,688.3406982421875,18.141864776611328,1152.0211181640625,280.285888671875,1160.8736572265625,327.82537841796875,905.60986328125,283.2557067871094,882.7117309570312,321.22076416015625,1024.5186767578125,570.1254272460938
labeled-data,M6,img515.png,1358.2576888539186,27.741294923953546,675.6430053710938,10.35888957977295,1142.9200439453125,287.2400207519531,1157.6383056640625,325.01739501953125,904.4556274414062,283.2659606933594,883.7330322265625,324.2772216796875,1007.2722778320312,581.4030151367188
labeled-data,M6,img596.png,1346.12235560437,37.140930235889755,668.0098680277915,33.51536664241462,1142.025634765625,288.1678161621094,1161.3623046875,330.4040222167969,905.7412109375,284.79022216796875,884.0870361328125,325.73138427734375,1009.5043334960938,578.8646850585938
