scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose,Whisker,Whisker
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,part2,img0030.png,1105.7335381913963,380.4299385425812,608.8766461808607,204.6968393327479,980.5711150131699,607.9979806848113,976.7783143107993,668.6827919227393,727.7177348551363,595.3553116769097,730.2462686567167,652.2473222124671,844.0302897278318,877.2868305531168,,
labeled-data,part2,img0087.png,1057.69139596137,384.22273924495175,490.035557506585,243.88911325724325,909.7721685689205,604.2051799824408,900.9223002633894,662.3614574187884,656.9187884108869,589.0339771729588,651.8617208077264,629.4905179982441,750.4745390693595,858.3228270412644,,
labeled-data,part2,img0136.png,1074.1268656716422,203.43257243195785,484.9784899034243,54.24907813871823,898.393766461809,423.41501316944687,892.072431957858,485.36409130816503,646.8046532045657,417.0936786654961,644.2761194029854,460.07875329236174,740.3604038630381,692.7038630377524,,
labeled-data,part2,img0182.png,,,478.6571553994734,60.570412642669,921.150570676032,424.67928007023704,918.6220368744516,482.8355575065848,670.8257243195787,412.0366110623354,673.3542581211591,462.6072870939421,771.9670763827924,702.8179982440738,,
labeled-data,part2,img0229.png,1089.2980684811241,190.7899034240561,507.73529411764724,40.342142230026184,912.3007023705009,419.62221246707634,913.5649692712909,484.09982440737485,658.1830553116772,409.50807726075504,656.9187884108869,456.2859525899912,764.3814749780513,702.8179982440738,,
labeled-data,part2,img0308.png,1283.9951712028098,226.1893766461808,672.089991220369,78.27014925373123,1093.0908691834948,432.2648814749781,1101.9407374890259,490.42115891132573,855.4086918349433,486.6283582089552,852.8801580333629,532.1419666374012,1027.348990342406,731.8961369622476,,
labeled-data,part2,img0383.png,1261.238366988587,334.91633011413523,,,1077.9196663740126,535.9347673397717,1081.712467076383,591.5625109745391,,,,,995.7423178226518,822.9233538191397,,
labeled-data,part2,img0403.png,1242.2743634767344,318.48086040386306,,,1056.4271290605798,525.8206321334504,1065.276997366111,583.9769095697981,809.8950834064972,567.5414398595259,808.6308165057071,619.3763827919228,980.5711150131699,810.280684811238,,
labeled-data,part2,img0472.png,1257.4455662862165,312.1595258999122,669.5614574187887,203.43257243195785,1064.0127304653208,522.0278314310799,1075.3911325724323,575.127041264267,821.2734855136089,565.0129060579455,825.0662862159793,616.8478489903424,985.6281826163304,810.280684811238,,
labeled-data,part2,img0579.png,1244.8028972783147,317.2165935030729,668.2971905179986,204.6968393327479,1061.4841966637405,525.8206321334504,1067.8055311676912,580.1841088674275,817.4806848112382,566.2771729587357,822.5377524143989,609.2622475856015,976.7783143107993,801.4308165057068,,
labeled-data,part2,img0637.png,1248.5956979806851,314.68805970149253,667.0329236172083,207.22537313432827,1064.0127304653208,523.2920983318701,1067.8055311676912,580.1841088674275,816.2164179104482,562.4843722563653,822.5377524143989,609.2622475856015,972.9855136084288,798.9022827041265,,
labeled-data,part2,img0675.png,1222.0460930640918,334.91633011413523,597.4982440737492,271.7029850746269,1031.1417910447765,537.1990342405619,1032.4060579455668,601.6766461808604,780.8169446883235,567.5414398595259,782.0812115891135,610.5265144863916,932.5289727831434,816.6020193151888,,
labeled-data,part2,img0769.png,1180.325285338016,261.5888498683055,584.8555750658475,204.6968393327479,1051.370061457419,533.4062335381914,1055.1628621597897,592.8267778753293,798.5166812993857,566.2771729587357,804.8380158033367,607.9979806848113,952.757243195786,833.037489025461,,
labeled-data,part2,img0791.png,1187.9108867427572,278.02431957857766,569.6843722563656,200.9040386303775,1029.8775241439864,544.784635645303,1031.1417910447765,602.9409130816506,773.2313432835824,567.5414398595259,778.2884108867431,614.3193151887621,914.8292361720812,820.3948200175594,,
labeled-data,part2,img0810.png,1180.325285338016,285.6099209833187,576.0057067603163,205.9611062335382,1022.2919227392454,543.5203687445128,1023.5561896400354,600.4123792800702,768.1742756804217,563.7486391571555,774.4956101843725,610.5265144863916,903.4508340649695,825.4518876207201,,
labeled-data,part2,img0894.png,1144.9258121158916,358.93740122914835,507.73529411764724,285.6099209833187,971.7212467076386,556.1630377524144,967.9284460052681,615.5835820895522,727.7177348551363,551.1059701492537,721.3964003511855,596.6195785776997,828.8590869183497,817.866286215979,,
labeled-data,part2,img0954.png,1139.868744512731,362.7302019315189,555.7774363476735,247.68191395961367,972.9855136084288,558.6915715539948,965.3999122036878,609.2622475856015,713.8107989464445,554.8987708516242,707.4894644424937,595.3553116769097,806.1022827041268,811.5449517120281,,
labeled-data,part2,img0964.png,1143.6615452151013,367.7872695346796,529.2278314310802,261.5888498683055,961.6071115013174,558.6915715539948,955.2857769973664,610.5265144863916,707.4894644424937,554.8987708516242,704.9609306409134,592.8267778753293,811.1593503072875,802.695083406497,,
labeled-data,part2,img1075.png,1142.3972783143113,312.1595258999122,524.1707638279195,260.3245829675153,1043.7844600526782,530.8776997366111,1055.1628621597897,594.0910447761195,797.2524143985956,563.7486391571555,792.195346795435,616.8478489903424,960.3428446005271,827.9804214223003,,
labeled-data,part2,img1162.png,1153.7756804214227,327.3307287093942,535.5491659350309,275.4957857769973,1060.2199297629504,525.8206321334504,1062.7484635645308,592.8267778753293,808.6308165057071,567.5414398595259,811.1593503072875,623.1691834942933,983.0996488147503,820.3948200175594,,
labeled-data,part2,img1314.png,1153.7756804214227,318.48086040386306,549.4561018437228,271.7029850746269,1064.0127304653208,527.0848990342406,1075.3911325724323,586.5054433713784,817.4806848112382,567.5414398595259,821.2734855136089,609.2622475856015,991.9495171202814,812.8092186128183,,
labeled-data,part2,img1555.png,1163.889815627744,315.9523266022827,557.0417032484638,264.11738366988584,1069.0697980684815,537.1990342405619,1075.3911325724323,594.0910447761195,826.3305531167694,577.6555750658473,823.802019315189,626.9619841966638,1012.177787532924,833.037489025461,,
labeled-data,part2,img1611.png,1161.3612818261638,318.48086040386306,554.5131694468835,269.17445127304654,1067.8055311676912,537.1990342405619,1075.3911325724323,591.5625109745391,820.0092186128186,580.1841088674275,822.5377524143989,629.4905179982441,1002.0636523266026,844.4158911325725,,
labeled-data,part2,img1693.png,1158.8327480245835,315.9523266022827,553.2489025460934,270.4387181738367,1066.5412642669012,542.2561018437226,1077.9196663740126,597.8838454784899,817.4806848112382,580.1841088674275,822.5377524143989,632.0190517998244,985.6281826163304,815.3377524143987,,
labeled-data,part2,img1723.png,1161.3612818261638,315.9523266022827,550.720368744513,269.17445127304654,1066.5412642669012,540.9918349429324,1079.183933274803,592.8267778753293,818.7449517120285,575.127041264267,820.0092186128186,629.4905179982441,997.0065847234421,824.1876207199298,,
