scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose,Whisker,Whisker
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,stress3,img00017.png,1330.773046532046,30.228007023705004,672.089991220369,12.528270412642541,1100.6764705882356,318.48086040386306,1123.4332748024588,355.1446005267778,885.7510974539073,314.68805970149253,864.2585601404744,352.6160667251976,994.4780509218617,591.5625109745391,,
labeled-data,stress3,img00615.png,1329.508779631256,39.07787532923612,645.5403863037754,11.26400351185248,1104.4692712906062,317.2165935030729,1123.4332748024588,357.6731343283582,883.2225636523269,309.63099209833183,869.3156277436351,357.6731343283582,995.7423178226518,590.298244073749,,
labeled-data,stress3,img01352.png,1339.6229148375774,31.492273924495066,665.7686567164183,20.113871817383597,1099.4122036874455,322.2736611062335,1124.6975417032488,352.6160667251976,889.5438981562777,315.9523266022827,869.3156277436351,355.1446005267778,989.420983318701,600.4123792800702,,
labeled-data,stress3,img01391.png,1330.773046532046,37.81360842844606,650.5974539069362,12.528270412642541,1103.205004389816,319.74512730465324,1127.2260755048292,352.6160667251976,888.2796312554876,308.36672519754165,871.8441615452155,355.1446005267778,995.7423178226518,587.7697102721686,,
labeled-data,stress3,img01583.png,1338.358647936787,34.02080772607542,725.1892010535562,13.792537313432831,1100.6764705882356,321.0093942054434,1125.961808604039,356.408867427568,887.0153643546973,308.36672519754165,874.3726953467958,353.88033362598765,1009.6492537313436,587.7697102721686,,
labeled-data,stress3,img01775.png,1309.2805092186131,15.056804214222893,670.8257243195787,16.321071115013183,1101.9407374890259,322.2736611062335,1119.640474100088,355.1446005267778,885.7510974539073,313.42379280070236,868.051360842845,353.88033362598765,995.7423178226518,599.1481123792801,,
labeled-data,stress3,img01831.png,1314.3375768217738,30.228007023705004,675.8827919227394,16.321071115013183,1103.205004389816,313.42379280070236,1118.376207199298,360.2016681299385,884.4868305531172,312.1595258999122,870.5798946444254,353.88033362598765,998.2708516242321,592.8267778753293,,
labeled-data,stress3,img01925.png,1328.2445127304657,32.756540825285356,717.6035996488151,13.792537313432831,1104.4692712906062,319.74512730465324,1125.961808604039,352.6160667251976,888.2796312554876,317.2165935030729,868.051360842845,357.6731343283582,1008.3849868305535,596.6195785776997,,
labeled-data,stress3,img02875.png,1308.016242317823,13.792537313432831,693.5825285338019,51.72054433713788,1100.6764705882356,323.53792800702365,1124.6975417032488,355.1446005267778,885.7510974539073,315.9523266022827,862.9942932396843,343.76619841966635,990.6852502194911,582.7126426690079,,
labeled-data,stress3,img03363.png,1310.5447761194034,17.585338015803245,704.9609306409134,51.72054433713788,1101.9407374890259,318.48086040386306,1122.1690079016685,355.1446005267778,885.7510974539073,310.895258999122,866.7870939420548,343.76619841966635,976.7783143107993,591.5625109745391,,
labeled-data,stress3,img03635.png,1281.4666374012295,23.90667251975401,678.4113257243198,15.056804214222893,1101.9407374890259,319.74512730465324,1124.6975417032488,352.6160667251976,887.0153643546973,310.895258999122,869.3156277436351,351.3517998244074,989.420983318701,589.0339771729588,,
labeled-data,stress3,img04545.png,1283.9951712028098,34.02080772607542,712.5465320456544,7.471202809481838,1101.9407374890259,324.8021949078138,1127.2260755048292,355.1446005267778,883.2225636523269,327.3307287093942,870.5798946444254,339.9733977172958,993.2137840210714,592.8267778753293,,
labeled-data,stress3,img05112.png,1281.4666374012295,26.435206321334363,704.9609306409134,9.99973661106219,1105.7335381913963,321.0093942054434,1129.7546093064095,348.82326602282706,887.0153643546973,317.2165935030729,870.5798946444254,346.2947322212467,1009.6492537313436,589.0339771729588,,
labeled-data,stress3,img06427.png,1313.0733099209838,22.64240561896395,663.2401229148379,11.26400351185248,1105.7335381913963,322.2736611062335,1124.6975417032488,358.93740122914835,885.7510974539073,315.9523266022827,866.7870939420548,348.82326602282706,997.0065847234421,586.5054433713784,,
labeled-data,stress3,img06928.png,1328.2445127304657,25.1709394205443,675.8827919227394,15.056804214222893,1101.9407374890259,319.74512730465324,1124.6975417032488,351.3517998244074,887.0153643546973,307.1024582967515,866.7870939420548,347.5589991220369,998.2708516242321,580.1841088674275,,
labeled-data,stress3,img07810.png,1304.2234416154527,26.435206321334363,685.9969271290609,35.28507462686571,1100.6764705882358,315.9523266022827,1125.961808604039,356.408867427568,885.7510974539073,312.1595258999122,866.7870939420548,356.408867427568,998.2708516242321,592.8267778753293,,
labeled-data,stress3,img08439.png,1296.6378402107116,32.756540825285356,696.1110623353823,7.471202809481838,1105.7335381913963,321.0093942054434,1123.4332748024588,361.4659350307287,884.4868305531172,322.2736611062335,870.5798946444254,341.237664618086,995.7423178226518,585.2411764705882,,
labeled-data,stress3,img08917.png,1305.4877085162427,34.02080772607542,661.9758560140476,17.585338015803245,1103.205004389816,318.48086040386306,1123.4332748024588,352.6160667251976,889.5438981562777,319.74512730465324,866.7870939420548,348.82326602282706,999.5351185250224,587.7697102721686,,
labeled-data,stress3,img09467.png,1286.5237050043902,58.041878841088646,651.8617208077264,18.849604916593535,1100.6764705882356,315.9523266022827,1127.2260755048292,351.3517998244074,892.072431957858,319.74512730465324,870.5798946444254,351.3517998244074,984.3639157155403,577.6555750658473,,
labeled-data,stress3,img09501.png,1276.4095697980688,46.66347673397718,685.9969271290609,12.528270412642541,1101.9407374890259,318.48086040386306,1128.4903424056195,352.6160667251976,887.0153643546973,315.9523266022827,865.5228270412647,343.76619841966635,989.420983318701,581.4483757682177,,
labeled-data,stress3,img09663.png,1285.2594381036001,37.81360842844606,649.3331870061461,11.26400351185248,1104.4692712906062,318.48086040386306,1127.2260755048292,357.6731343283582,883.2225636523269,307.1024582967515,864.2585601404744,351.3517998244074,990.6852502194911,580.1841088674275,,
labeled-data,stress3,img09753.png,1286.5237050043902,49.19201053555753,654.3902546093066,18.849604916593535,1100.6764705882356,319.74512730465324,1128.4903424056195,350.08753292361723,888.2796312554876,312.1595258999122,869.3156277436351,355.1446005267778,998.2708516242321,590.298244073749,,
labeled-data,stress3,img09974.png,1280.2023705004394,44.134942932396825,670.8257243195787,52.98481123792794,1108.2620719929766,323.53792800702365,1131.0188762071996,355.1446005267778,888.2796312554876,314.68805970149253,870.5798946444254,350.08753292361723,995.7423178226518,590.298244073749,,
labeled-data,stress3,img10138.png,1316.8661106233542,36.54934152765577,663.2401229148379,32.756540825285356,1105.7335381913963,321.0093942054433,1129.7546093064095,353.88033362598765,887.0153643546973,310.895258999122,874.3726953467958,355.1446005267778,995.7423178226518,594.0910447761195,,
labeled-data,stress3,img10272.png,1309.2805092186131,16.321071115013183,648.0689201053558,9.99973661106219,1115.8476733977177,317.2165935030729,1136.0759438103603,356.408867427568,892.072431957858,312.1595258999122,879.4297629499565,355.1446005267778,998.2708516242321,589.0339771729588,,
