scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose,Whisker,Whisker
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20221112_172227,img0012.png,768.1742756804215,257.9330114135206,511.9495171202811,273.94705882352935,684.7326602282706,259.6187006145741,685.5755048287974,272.26136962247585,606.3481123792801,262.14723441615445,606.3481123792801,277.31843722563644,656.0759438103601,325.3605794556628,,
labeled-data,20221112_172227,img0134.png,774.074187884109,257.09016681299386,512.7923617208078,267.20430201931515,684.7326602282706,256.247322212467,685.5755048287974,273.1042142230026,608.0338015803338,262.14723441615445,607.190956979807,276.4755926251097,654.3902546093066,326.20342405618965,,
labeled-data,20221112_172227,img0258.png,773.2313432835822,252.8759438103599,514.4780509218613,273.1042142230026,683.0469710272171,254.5616330114135,687.2611940298509,270.57568042142225,605.5052677787535,261.3043898156277,606.3481123792801,273.94705882352935,651.0188762071994,323.6748902546093,,
labeled-data,20221112_172227,img0309.png,773.2313432835822,252.8759438103599,514.4780509218613,273.94705882352935,684.7326602282706,255.40447761194025,686.418349429324,268.88999122036876,608.0338015803338,260.46154521510095,606.3481123792801,273.94705882352935,652.7045654082531,323.6748902546093,,
labeled-data,20221112_172227,img0481.png,769.8599648814752,248.66172080772606,514.4780509218613,275.63274802458295,684.7326602282706,254.5616330114135,688.1040386303775,268.88999122036876,607.190956979807,259.6187006145741,605.5052677787535,273.1042142230026,652.7045654082531,327.0462686567164,,
labeled-data,20221112_172227,img0743.png,779.9741000877966,244.4474978050921,516.163740122915,275.63274802458295,684.7326602282706,253.71878841088676,687.2611940298507,267.20430201931515,607.190956979807,256.247322212467,606.3481123792801,271.418525021949,652.7045654082531,321.9892010535557,,
labeled-data,20221112_172227,img1051.png,776.6027216856894,245.29034240561896,517.0065847234416,273.1042142230026,684.7326602282706,252.03309920983315,685.5755048287974,266.3614574187884,607.190956979807,256.247322212467,605.5052677787535,271.418525021949,652.7045654082531,316.08928884986824,,
labeled-data,20221112_172227,img1324.png,777.445566286216,245.29034240561896,517.0065847234416,272.26136962247585,685.5755048287974,250.34741000877955,685.5755048287974,263.83292361720805,607.190956979807,254.5616330114135,604.6624231782266,267.20430201931515,651.0188762071994,320.3035118525022,,
labeled-data,20221112_172227,img1523.png,776.6027216856894,248.66172080772606,516.163740122915,274.7899034240562,685.5755048287974,249.5045654082528,688.1040386303775,263.83292361720805,606.3481123792801,256.247322212467,604.6624231782266,269.7328358208955,654.3902546093066,318.6178226514486,,
labeled-data,20221112_172227,img1735.png,777.445566286216,246.1331870061457,516.163740122915,269.7328358208955,685.5755048287974,247.8188762071993,685.5755048287974,262.14723441615445,608.0338015803338,253.71878841088676,605.5052677787535,268.88999122036876,651.0188762071994,313.5607550482879,,
labeled-data,20221112_172227,img1947.png,775.7598770851625,240.23327480245825,517.0065847234416,272.26136962247585,683.8898156277437,246.1331870061457,686.418349429324,262.9900790166813,606.3481123792801,252.8759438103599,605.5052677787535,268.88999122036876,654.3902546093066,315.2464442493415,,
labeled-data,20221112_172227,img2231.png,777.445566286216,241.91896400351186,516.163740122915,268.88999122036876,686.418349429324,248.66172080772606,688.1040386303775,262.14723441615445,606.3481123792801,253.71878841088676,605.5052677787535,267.20430201931515,653.5474100087797,321.9892010535557,,
labeled-data,20221112_172227,img2340.png,774.9170324846357,244.4474978050921,516.163740122915,267.20430201931515,685.5755048287974,248.66172080772606,686.418349429324,262.9900790166813,606.3481123792801,253.71878841088676,606.3481123792801,268.88999122036876,647.6474978050924,315.2464442493415,,
labeled-data,20221112_172227,img2715.png,775.7598770851625,243.60465320456535,515.3208955223881,267.20430201931515,686.418349429324,246.97603160667245,686.418349429324,262.14723441615445,606.3481123792801,252.8759438103599,605.5052677787535,268.0471466198419,652.7045654082531,321.9892010535557,,
labeled-data,20221112_172227,img2962.png,775.7598770851625,242.7618086040386,517.0065847234416,268.88999122036876,686.418349429324,246.97603160667245,687.2611940298509,261.3043898156277,605.5052677787535,252.03309920983315,605.5052677787535,265.51861281826154,653.5474100087797,315.2464442493415,,
labeled-data,20221112_172227,img3240.png,774.9170324846357,244.4474978050921,516.163740122915,268.88999122036876,686.418349429324,245.29034240561896,686.418349429324,259.6187006145741,606.3481123792803,250.34741000877955,605.5052677787535,265.51861281826166,651.8617208077262,315.2464442493415,,
labeled-data,20221112_172227,img3667.png,776.6027216856894,243.60465320456535,515.3208955223881,267.20430201931515,686.418349429324,243.60465320456535,685.5755048287974,259.6187006145741,605.5052677787533,249.5045654082528,604.6624231782266,266.3614574187884,656.0759438103601,312.71791044776114,,
labeled-data,20221112_172227,img3905.png,777.445566286216,238.54758560140465,517.0065847234416,264.6757682177348,687.2611940298509,243.60465320456535,685.5755048287974,258.77585601404735,607.190956979807,247.8188762071993,606.3481123792801,263.83292361720805,653.5474100087797,311.03222124670765,,
labeled-data,20221112_172227,img4132.png,776.6027216856894,236.86189640035116,515.3208955223881,263.83292361720805,685.5755048287974,244.4474978050921,687.2611940298509,261.3043898156277,605.5052677787535,249.5045654082528,604.6624231782266,265.51861281826154,656.9187884108869,313.5607550482879,,
labeled-data,20221112_172227,img4264.png,778.2884108867429,242.7618086040386,517.0065847234416,264.6757682177348,686.418349429324,243.60465320456535,688.1040386303775,261.3043898156277,607.190956979807,247.8188762071993,607.190956979807,263.83292361720805,651.8617208077262,316.9321334503951,,
labeled-data,20221112_172227,img4446.png,778.2884108867429,241.91896400351186,517.0065847234416,267.20430201931515,687.2611940298509,243.60465320456535,687.2611940298509,257.09016681299386,608.0338015803338,251.1902546093064,606.3481123792801,263.83292361720805,656.0759438103601,308.5036874451273,,
labeled-data,20221112_172227,img4800.png,779.1312554872698,241.91896400351186,518.6922739244953,266.3614574187884,686.418349429324,241.91896400351186,687.2611940298509,257.9330114135206,606.3481123792801,248.66172080772606,605.5052677787535,263.83292361720805,651.8617208077262,307.66084284460055,,
labeled-data,20221112_172227,img4837.png,777.445566286216,242.7618086040386,517.8494293239685,268.0471466198419,686.418349429324,244.4474978050921,687.2611940298509,257.9330114135206,607.190956979807,247.8188762071993,604.6624231782266,262.9900790166813,653.5474100087797,311.03222124670765,,
labeled-data,20221112_172227,img5597.png,775.7598770851625,236.86189640035116,518.6922739244953,266.3614574187884,686.418349429324,243.60465320456535,688.1040386303775,258.77585601404735,605.5052677787535,247.8188762071993,603.8195785776998,262.14723441615445,653.5474100087797,305.1323090430202,,
labeled-data,20221112_172227,img6678.png,777.445566286216,236.86189640035116,517.8494293239685,264.6757682177348,686.418349429324,241.076119402985,688.9468832309044,256.247322212467,605.5052677787535,246.1331870061457,605.5052677787535,261.3043898156277,650.1760316066727,309.34653204565404,,
