scorer,,,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000,DLC_resnet50_EyeTrackDec11shuffle1_50000
bodyparts,,,Right ear,Right ear,Right ear,Left ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye upper,Right eye down,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye upper,Left eye down,Left eye down,Left eye down,Nose,Nose,Nose
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,M1,img257.png,713.4024658203125,43.4324836730957,0.07166367024183273,716.5593872070312,42.340023040771484,0.17908892035484314,733.9055786132812,330.49951171875,0.6379383206367493,744.9719848632812,376.9219665527344,0.7268258333206177,468.6393737792969,322.3182373046875,0.5637762546539307,452.3512268066406,354.64703369140625,0.3648192882537842,714.2482299804688,41.217952728271484,0.012838419526815414
labeled-data,M1,img072.png,713.9278564453125,43.53250503540039,0.08168622851371765,717.1387939453125,42.39683532714844,0.23874980211257935,735.7511596679688,325.8882141113281,0.7623685598373413,744.050048828125,381.5626220703125,0.6897650361061096,730.6963500976562,327.2178649902344,0.5470590591430664,453.19561767578125,350.79974365234375,0.18698959052562714,714.3681030273438,41.247352600097656,0.015567701309919357
labeled-data,M1,img510.png,1220.8450927734375,119.86769104003906,0.06776375323534012,717.19384765625,42.10368347167969,0.13066156208515167,737.8213500976562,329.8890075683594,0.6437923312187195,756.9774169921875,374.1295471191406,0.5867121815681458,468.35888671875,321.23126220703125,0.5627853870391846,451.8575439453125,355.20159912109375,0.6135050058364868,492.6616516113281,607.2890625,0.19577014446258545
labeled-data,M1,img180.png,714.1761474609375,43.78090286254883,0.0851311981678009,717.2183227539062,42.22933578491211,0.25174203515052795,740.3497924804688,323.47845458984375,0.7703112363815308,749.4259033203125,382.9927062988281,0.5733723640441895,736.0072631835938,322.86456298828125,0.514975905418396,452.9640197753906,354.5204162597656,0.3722795248031616,508.6894226074219,604.7193603515625,0.03738506883382797
labeled-data,M1,img335.png,713.6598510742188,43.90451431274414,0.05639585480093956,716.623779296875,42.83834457397461,0.19572477042675018,733.5465698242188,330.3978271484375,0.7526811957359314,755.8319702148438,375.0391540527344,0.6668215394020081,469.35601806640625,320.6296691894531,0.45921021699905396,452.336181640625,353.3729553222656,0.3264574706554413,495.38641357421875,606.4829711914062,0.015606735832989216
labeled-data,M1,img222.png,713.4927368164062,43.952003479003906,0.06162698566913605,716.6646728515625,42.58207702636719,0.18219365179538727,734.727783203125,325.0152893066406,0.8017966151237488,753.7570190429688,376.9664611816406,0.764651358127594,462.6144104003906,321.4330139160156,0.562807023525238,451.5377197265625,355.1145935058594,0.41691067814826965,487.37152099609375,608.6320190429688,0.037873513996601105
labeled-data,M1,img320.png,713.3316040039062,43.08574295043945,0.06270023435354233,716.3330078125,41.757205963134766,0.1559085249900818,735.843017578125,327.8752746582031,0.7388185858726501,749.1403198242188,375.44146728515625,0.5573673844337463,468.7027587890625,320.1034851074219,0.7082531452178955,452.536865234375,352.4210205078125,0.4624061584472656,499.9744567871094,600.14990234375,0.07050011307001114
labeled-data,M1,img121.png,713.6144409179688,43.666011810302734,0.04999244958162308,717.0286865234375,42.49694061279297,0.21320965886116028,736.1181640625,325.2507019042969,0.7701508402824402,742.7716064453125,379.6659240722656,0.7778506278991699,466.8104553222656,320.2757873535156,0.38213300704956055,453.2952880859375,353.7688903808594,0.35701772570610046,470.2093505859375,594.7503662109375,0.024960355833172798
