scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
bodyparts,,,Right ear,Right ear,Left ear,Left ear,Right eye upper,Right eye upper,Right eye down,Right eye down,Left eye upper,Left eye upper,Left eye down,Left eye down,Nose,Nose,Whisker,Whisker
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,part6,img0065.png,1115.8476733977177,222.39657594381038,466.0144863915718,130.1050921861281,922.414837576822,465.13582089552244,913.5649692712909,525.8206321334504,667.0329236172083,444.90755048287974,661.9758560140476,491.6854258121159,754.2673397717299,728.1033362598771,,
labeled-data,part6,img0389.png,1113.3191395961373,221.1323090430201,467.27875329236196,130.1050921861281,924.9433713784024,470.19288849868303,905.9793678665499,519.4992976294996,663.2401229148379,439.85048287971904,655.6545215100969,494.21395961369626,749.2102721685692,725.5748024582969,,
labeled-data,part6,img0527.png,1110.790605794557,222.39657594381038,472.33582089552266,130.1050921861281,921.150570676032,468.92862159789286,914.8292361720812,522.0278314310799,670.8257243195787,449.96461808604045,653.1259877085165,492.9496927129061,750.4745390693595,734.424670763828,,
labeled-data,part6,img0733.png,1110.790605794557,221.1323090430201,471.0715539947325,127.57655838454775,916.0935030728713,472.7214223002634,911.0364354697106,525.8206321334504,663.2401229148379,448.70035118525027,660.7115891132576,492.9496927129061,750.4745390693595,733.1604038630378,,
labeled-data,part6,img0937.png,1162.6255487269539,218.60377524143973,500.1496927129063,151.59762949956098,936.3217734855139,471.4571553994732,923.6791044776123,537.1990342405619,670.8257243195787,457.5502194907814,674.6185250219494,515.706496927129,773.2313432835824,757.181474978051,,
labeled-data,part6,img1045.png,1204.3463564530293,160.4474978050921,535.5491659350309,171.82589991220357,1032.4060579455668,449.96461808604045,1037.4631255487272,510.64942932396843,779.5526777875332,485.36409130816503,783.3454784899038,542.2561018437226,956.5500438981567,757.181474978051,,
labeled-data,part6,img1072.png,1232.160228270413,176.88296751536427,529.2278314310802,183.20430201931526,1026.0847234416158,447.4360842844601,1027.348990342406,509.38516242317826,770.7028094820021,485.36409130816503,778.2884108867431,542.2561018437226,927.4719051799827,757.181474978051,,
labeled-data,part6,img1096.png,1270.088235294118,171.82589991220357,568.4201053555753,151.59762949956098,1060.2199297629504,432.2648814749781,1062.7484635645308,492.9496927129061,797.2524143985956,480.30702370500444,804.8380158033367,537.1990342405619,969.1927129060582,743.2745390693591,,
labeled-data,part6,img1111.png,1259.9741000877966,180.6757682177349,565.8915715539949,152.86189640035104,1047.5772607550487,441.1147497805092,1053.8985952589994,503.0638279192274,794.7238805970153,485.36409130816503,804.8380158033367,539.7275680421423,972.9855136084288,748.3316066725198,,
labeled-data,part6,img1264.png,1235.9530289727836,179.41150131694462,588.6483757682179,155.3904302019314,1070.3340649692716,451.2288849868305,1074.1268656716422,508.1208955223881,814.9521510096579,499.27102721685696,818.7449517120285,553.6345039508341,990.6852502194911,755.9172080772609,,
labeled-data,part6,img1478.png,1234.6887620719933,180.6757682177349,584.8555750658475,156.65469710272168,1067.8055311676912,447.4360842844601,1074.1268656716422,505.59236172080773,814.9521510096579,494.21395961369626,820.0092186128186,551.1059701492537,995.7423178226518,743.2745390693591,,
labeled-data,part6,img1688.png,1232.160228270413,181.94003511852497,586.1198419666378,155.3904302019314,1066.5412642669012,447.4360842844601,1080.448200175593,501.7995610184372,811.1593503072875,494.21395961369626,816.2164179104482,547.3131694468833,991.9495171202814,754.6529411764707,,
labeled-data,part6,img1802.png,1233.4244951712033,179.41150131694462,589.9126426690082,159.18323090430204,1066.5412642669012,449.96461808604045,1071.5983318700619,505.59236172080773,812.4236172080775,491.6854258121159,818.7449517120285,549.8417032484635,988.1567164179107,747.0673397717296,,
labeled-data,part6,img1950.png,1227.1031606672523,174.35443371378392,600.0267778753296,145.27629499561021,1066.5412642669012,449.96461808604045,1077.9196663740126,508.1208955223881,814.9521510096579,491.6854258121159,820.0092186128186,549.8417032484635,988.1567164179107,749.59587357331,,
labeled-data,part6,img2029.png,1218.2532923617212,221.1323090430201,529.2278314310802,144.01202809481993,985.6281826163304,460.07875329236174,975.5140474100092,520.7635645302897,722.6606672519758,461.3430201931519,725.1892010535562,519.4992976294996,842.7660228270415,744.5388059701492,,
labeled-data,part6,img2049.png,1156.304214223003,219.86804214223002,476.1286215978931,114.93388937664622,935.0575065847238,477.7784899034241,921.150570676032,535.9347673397717,673.3542581211591,451.2288849868305,673.3542581211591,506.8566286215979,773.2313432835824,753.3886742756805,,
labeled-data,part6,img2133.png,1171.475417032485,200.9040386303775,483.7142230026341,132.63362598770846,928.736172080773,476.5142230026339,923.6791044776123,535.9347673397717,664.504389815628,451.2288849868305,670.8257243195787,514.442230026339,769.438542581212,767.2956101843723,,
labeled-data,part6,img2159.png,1163.889815627744,184.46856892010533,483.7142230026341,131.3693590869184,926.2076382791927,476.5142230026339,918.6220368744516,537.1990342405619,670.8257243195787,453.75741878841086,674.6185250219494,518.2350307287094,777.0241439859528,766.0313432835821,,
labeled-data,part6,img2183.png,1157.5684811237932,203.43257243195785,478.6571553994734,137.69069359086916,924.9433713784024,477.7784899034241,918.6220368744516,535.9347673397717,665.7686567164183,451.2288849868305,669.5614574187887,515.706496927129,782.0812115891135,763.5028094820018,,
labeled-data,part6,img2213.png,1133.54741000878,192.05417032484638,478.6571553994734,152.86189640035104,923.6791044776123,475.24995610184374,913.5649692712909,540.9918349429324,670.8257243195787,457.5502194907814,672.089991220369,515.706496927129,778.2884108867431,768.5598770851625,,
labeled-data,part6,img2219.png,1119.640474100088,207.22537313432827,472.33582089552266,133.89789288849875,923.6791044776123,468.92862159789286,914.8292361720812,532.1419666374012,670.8257243195787,444.90755048287974,669.5614574187887,498.0067603160668,777.0241439859528,754.6529411764707,,
labeled-data,part6,img2234.png,1127.2260755048292,209.75390693590862,486.2427568042145,117.46242317822657,926.2076382791927,471.4571553994732,918.6220368744516,537.1990342405619,667.0329236172083,446.1718173836699,664.504389815628,501.7995610184372,777.0241439859528,755.9172080772609,,
labeled-data,part6,img2268.png,1180.325285338016,219.86804214223002,530.4920983318702,126.31229148375769,923.6791044776123,476.5142230026339,909.7721685689205,540.9918349429324,665.7686567164183,456.2859525899912,670.8257243195787,518.2350307287094,766.9100087796317,762.2385425812116,,
labeled-data,part6,img2292.png,1195.4964881474982,184.46856892010533,520.3779631255491,193.31843722563644,1004.5921861281829,458.81448639157156,1015.9705882352946,527.0848990342406,755.5316066725202,482.8355575065848,756.7958735733102,544.784635645303,932.5289727831434,766.0313432835821,,
labeled-data,part6,img2375.png,1222.0460930640918,185.7328358208954,533.0206321334506,212.28244073748897,1028.6132572431961,449.96461808604045,1033.6703248463568,513.1779631255488,770.7028094820021,485.36409130816503,777.0241439859528,549.8417032484635,943.9073748902549,762.2385425812116,,
